date,season,home_team,away_team,home_goals,away_goals,home_xg,away_xg
2015-09-27,2015,Watford,Crystal Palace,0,1,0.6874320181086659,2.336547822225839
2015-09-28,2015,West Bromwich Albion,Everton,2,3,1.2775719938799739,2.301593866199255
2015-10-03,2015,Aston Villa,Stoke,0,1,0.8470753999426961,1.0349948378279805
2015-10-03,2015,Bournemouth,Watford,1,1,1.5026751765981317,0.9132910585030913
2015-10-03,2015,Chelsea,Southampton,1,3,0.5201745796948671,1.5850184969604015
2015-10-03,2015,Crystal Palace,West Bromwich Albion,2,0,1.9925824040547013,0.2555279480293393
2015-10-03,2015,Manchester City,Newcastle United,6,1,3.4985888451337814,0.9802794400602579
2015-10-03,2015,Norwich,Leicester,1,2,1.1807390870526433,3.02386602666229
2015-10-03,2015,Sunderland,West Ham,2,2,1.0840116553008556,1.9442286072298884
2015-10-04,2015,Arsenal,Manchester United,3,0,2.17082445230335,1.0395315624773502
2015-10-04,2015,Everton,Liverpool,1,1,1.200628518126905,1.3084421986714005
2015-10-04,2015,Swansea,Tottenham,2,2,0.777976494282484,1.1814231928437948
2015-10-17,2015,Chelsea,Aston Villa,2,0,1.2287458274513483,0.7958459053188562
2015-10-17,2015,Crystal Palace,West Ham,1,3,1.0839066468179226,2.763877513818443
2015-10-17,2015,Everton,Manchester United,0,3,0.6534566385671496,1.4785308856517076
2015-10-17,2015,Manchester City,Bournemouth,5,1,4.920363346114755,0.17302482295781374
2015-10-17,2015,Southampton,Leicester,2,2,1.5544410715810955,2.787324359640479
2015-10-17,2015,Tottenham,Liverpool,0,0,0.5905560553073883,0.715891633182764
2015-10-17,2015,Watford,Arsenal,0,3,0.2547908239066601,2.69045571424067
2015-10-17,2015,West Bromwich Albion,Sunderland,1,0,2.0778133161365986,0.6584734730422497
2015-10-18,2015,Newcastle United,Norwich,6,2,2.2609403803944588,1.3528587305918336
2015-10-19,2015,Swansea,Stoke,0,1,0.4854885172098875,1.6489390954375267
2015-10-24,2015,Arsenal,Everton,2,1,2.558106583543122,0.3730251379311085
2015-10-24,2015,Aston Villa,Swansea,1,2,1.0951606929302216,1.7435285970568657
2015-10-24,2015,Leicester,Crystal Palace,1,0,1.3366586286574602,0.2400082079693675
2015-10-24,2015,Norwich,West Bromwich Albion,0,1,1.0341988150030375,1.4543638220056891
2015-10-24,2015,Stoke,Watford,0,2,0.8484318610280752,1.0487419869750738
2015-10-24,2015,West Ham,Chelsea,2,1,0.7728403741493821,1.135601076297462
2015-10-25,2015,Bournemouth,Tottenham,1,5,0.492304440587759,3.4409127105027437
2015-10-25,2015,Liverpool,Southampton,1,1,0.6828225515782833,1.5638332925736904
2015-10-25,2015,Manchester United,Manchester City,0,0,0.3917541094124317,0.31071844324469566
2015-10-25,2015,Sunderland,Newcastle United,3,0,2.4155792221426964,1.4174436097964644
2015-10-31,2015,Chelsea,Liverpool,1,3,0.7357624918222427,0.8413767786696553
2015-10-31,2015,Crystal Palace,Manchester United,0,0,0.9391183834522963,0.39440414030104876
2015-10-31,2015,Manchester City,Norwich,2,1,2.835570893250406,1.1749733425676823
2015-10-31,2015,Newcastle United,Stoke,0,0,1.2607452347874641,1.3869733707979321
2015-10-31,2015,Swansea,Arsenal,0,3,0.26444144546985626,2.1805120315402746
2015-10-31,2015,Watford,West Ham,2,0,1.6517806891351938,0.6056252461858094
2015-10-31,2015,West Bromwich Albion,Leicester,2,3,1.504470443353057,2.225452618673444
2015-11-01,2015,Everton,Sunderland,6,2,2.3485173704102635,1.2334291283041239
2015-11-01,2015,Southampton,Bournemouth,2,0,1.159661297686398,0.7160575455054641
2015-11-03,2015,Tottenham,Aston Villa,3,1,1.145049387589097,0.32727350387722254
2015-11-07,2015,Bournemouth,Newcastle United,0,1,1.0042715789750218,0.5044094994664192
2015-11-07,2015,Leicester,Watford,2,1,1.5638895500451326,1.009450875222683
2015-11-07,2015,Manchester United,West Bromwich Albion,2,0,1.2779025351628661,0.5940309446305037
2015-11-07,2015,Norwich,Swansea,1,0,1.1951705534011126,0.4022843949496746
2015-11-07,2015,Stoke,Chelsea,1,0,0.8254178706556559,1.02642195019871
2015-11-07,2015,Sunderland,Southampton,0,1,0.2991035720333457,1.8057726863771677
2015-11-07,2015,West Ham,Everton,1,1,0.5910576954483986,1.0891165882349014
2015-11-08,2015,Arsenal,Tottenham,1,1,2.0176749788224697,0.9091283306479454
2015-11-08,2015,Aston Villa,Manchester City,0,0,0.1827408578246832,1.577978003770113
2015-11-08,2015,Liverpool,Crystal Palace,1,2,2.1601817877963185,0.8691122531890869
2015-11-21,2015,Chelsea,Norwich,1,0,2.1648675817996264,0.20279808342456818
2015-11-21,2015,Everton,Aston Villa,4,0,2.900011507794261,0.32206094823777676
2015-11-21,2015,Manchester City,Liverpool,1,4,1.0861239875666797,2.6169730313122272
2015-11-21,2015,Newcastle United,Leicester,0,3,0.37238722760230303,3.3813467640429735
2015-11-21,2015,Southampton,Stoke,0,1,0.7094848565757275,1.1949465591460466
2015-11-21,2015,Swansea,Bournemouth,2,2,1.8888070937246084,1.5850927224382758
2015-11-21,2015,Watford,Manchester United,1,2,1.4707705453038216,1.302641237154603
2015-11-21,2015,West Bromwich Albion,Arsenal,2,1,0.3328883722424507,2.089557958766818
2015-11-22,2015,Tottenham,West Ham,4,1,3.4689763728529215,0.8286072034388781
2015-11-24,2015,Crystal Palace,Sunderland,0,1,0.6961828535422683,1.3153481734916568
2015-11-28,2015,Aston Villa,Watford,2,3,1.5009779334068298,1.4613287104293704
2015-11-28,2015,Bournemouth,Everton,3,3,1.7027533007785678,0.7290050741285086
2015-11-28,2015,Crystal Palace,Newcastle United,5,1,1.6783577166497707,0.797337805852294
2015-11-28,2015,Leicester,Manchester United,1,1,0.8762564398348331,1.056127168238163
2015-11-28,2015,Manchester City,Southampton,3,1,2.123309156857431,1.2603432014584541
2015-11-28,2015,Sunderland,Stoke,2,0,0.8634659219533205,0.7946401815861464
2015-11-29,2015,Liverpool,Swansea,1,0,1.1935807168483734,0.3682823833078146
2015-11-29,2015,Norwich,Arsenal,1,1,1.010246330872178,1.6569921504706144
2015-11-29,2015,Tottenham,Chelsea,0,0,0.33349359035491943,0.28337517008185387
2015-11-29,2015,West Ham,West Bromwich Albion,1,1,1.419327424839139,0.9156448002904654
2015-12-05,2015,Arsenal,Sunderland,3,1,2.357324496842921,1.5228049047291279
2015-12-05,2015,Chelsea,Bournemouth,0,1,1.670810902491212,1.3017831966280937
2015-12-05,2015,Manchester United,West Ham,0,0,1.7648683097213507,1.1020570453256369
2015-12-05,2015,Southampton,Aston Villa,1,1,2.8605073653161526,1.0580041091889143
2015-12-05,2015,Stoke,Manchester City,2,0,2.076903358101845,0.48375245556235313
2015-12-05,2015,Swansea,Leicester,0,3,0.7806017585098743,2.209624195471406
2015-12-05,2015,Watford,Norwich,2,0,2.071992525830865,0.31052399426698685
2015-12-05,2015,West Bromwich Albion,Tottenham,1,1,1.486948859412223,1.1287580262869596
2015-12-06,2015,Newcastle United,Liverpool,2,0,0.6463456489145756,0.9990426898002625
2015-12-08,2015,Everton,Crystal Palace,1,1,1.6977380737662315,1.1904987758025527
2015-12-12,2015,Bournemouth,Manchester United,2,1,1.0503193754702806,2.033094024285674
2015-12-12,2015,Crystal Palace,Southampton,1,0,1.318209221586585,0.8904110062867403
2015-12-12,2015,Manchester City,Swansea,2,1,1.355176692828536,0.963522294536233
2015-12-12,2015,Norwich,Everton,1,1,1.5483291111886501,2.4372001057490706
2015-12-12,2015,Sunderland,Watford,0,1,0.8794741882011294,2.075101800262928
2015-12-12,2015,West Ham,Stoke,0,0,1.1321597872301936,1.875586062669754
2015-12-13,2015,Aston Villa,Arsenal,0,2,1.008900254033506,1.684983503073454
2015-12-13,2015,Liverpool,West Bromwich Albion,2,2,2.126031377352774,0.8358854427933693
2015-12-13,2015,Tottenham,Newcastle United,1,2,1.0420057140290737,1.5525152124464512
2015-12-15,2015,Leicester,Chelsea,2,1,0.7088461210951209,2.268867265433073
2015-12-19,2015,Chelsea,Sunderland,3,1,3.0202317349612713,1.2516680723056197
2015-12-19,2015,Everton,Leicester,2,3,1.9353812616318464,2.029112497344613
2015-12-19,2015,Manchester United,Norwich,1,2,1.0139378979802132,0.5625457279384136
2015-12-19,2015,Newcastle United,Aston Villa,1,1,1.2818926572799683,0.404373312368989
2015-12-19,2015,Southampton,Tottenham,0,2,0.8338503055274487,1.4745272174477577
2015-12-19,2015,Stoke,Crystal Palace,1,2,2.4189994987100363,1.9586027124896646
2015-12-19,2015,West Bromwich Albion,Bournemouth,1,2,0.6982551412656903,1.8925770837813616
2015-12-20,2015,Swansea,West Ham,0,0,0.9795001279562712,0.4019879223778844
2015-12-20,2015,Watford,Liverpool,3,0,1.9933643694967031,0.3763130335137248
2015-12-22,2015,Arsenal,Manchester City,2,1,1.5010899491608143,0.7707682177424431
2015-12-26,2015,Aston Villa,West Ham,1,1,1.6132506374269724,0.853691890835762
2015-12-26,2015,Bournemouth,Crystal Palace,0,0,0.8713951893150806,0.4066611295565963
2015-12-26,2015,Chelsea,Watford,2,2,2.0935626151040196,1.677038898691535
2015-12-26,2015,Liverpool,Leicester,1,0,1.3799478318542242,0.5051669999957085
2015-12-26,2015,Manchester City,Sunderland,4,1,3.553202877752483,1.2074424559250474
2015-12-26,2015,Newcastle United,Everton,0,1,1.388425562530756,1.7215717155486345
2015-12-26,2015,Southampton,Arsenal,4,0,2.4302957700565457,0.8330649677664042
2015-12-26,2015,Stoke,Manchester United,2,0,1.183503145352006,1.2896100049838424
2015-12-26,2015,Swansea,West Bromwich Albion,1,0,1.3265593703836203,0.5545827262103558
2015-12-26,2015,Tottenham,Norwich,3,0,2.4195404537022114,0.45664406288415194
2015-12-28,2015,Arsenal,Bournemouth,2,0,3.1586102209985256,0.3437517676502466
2015-12-28,2015,Crystal Palace,Swansea,0,0,0.7494861092418432,0.16942498832941055
2015-12-28,2015,Everton,Stoke,3,4,2.247204251587391,1.5815889351069927
2015-12-28,2015,Manchester United,Chelsea,0,0,1.3521265806630254,0.9051425997167826
2015-12-28,2015,Norwich,Aston Villa,2,0,1.1046442333608866,0.2358737224712968
2015-12-28,2015,Watford,Tottenham,1,2,1.1343440348282456,0.5272475760430098
2015-12-28,2015,West Bromwich Albion,Newcastle United,1,0,2.1426504403352737,0.4561892934143543
2015-12-28,2015,West Ham,Southampton,2,1,1.9551730966195464,1.3754724003374577
2015-12-29,2015,Leicester,Manchester City,0,0,0.8103773277252913,1.6724217245355248
2015-12-30,2015,Sunderland,Liverpool,0,1,0.4815514637157321,1.8168592862784863
2016-01-02,2015,Arsenal,Newcastle United,1,0,1.9302544053643942,1.153386116027832
2016-01-02,2015,Leicester,Bournemouth,0,0,2.2907869778573513,1.2599223908036947
2016-01-02,2015,Manchester United,Swansea,2,1,1.742658082395792,0.5429069213569164
2016-01-02,2015,Norwich,Southampton,1,0,1.5050855837762356,0.9322941619902849
2016-01-02,2015,Sunderland,Aston Villa,3,1,0.7612252170220017,0.2795597892254591
2016-01-02,2015,Watford,Manchester City,1,2,0.9853678476065397,0.6920543368905783
2016-01-02,2015,West Bromwich Albion,Stoke,2,1,1.732320456765592,0.91752642672508955
2016-01-02,2015,West Ham,Liverpool,2,0,2.1802212316542864,1.9210373796522617
2016-01-03,2015,Crystal Palace,Chelsea,0,3,0.5464985920116305,2.3746975269168615
2016-01-03,2015,Everton,Tottenham,1,1,0.7216026717796922,0.7590695871040225
2016-01-12,2015,Aston Villa,Crystal Palace,1,0,0.5519730299711227,0.5479130977764726
2016-01-12,2015,Bournemouth,West Ham,1,3,0.7295456193387508,1.189412091858685
2016-01-12,2015,Newcastle United,Manchester United,3,3,1.822365221567452,2.363699773326516
2016-01-13,2015,Chelsea,West Bromwich Albion,2,2,1.3853164073079824,0.7042625434696674
2016-01-13,2015,Manchester City,Everton,0,0,1.4495721673592925,0.369548381306231
2016-01-13,2015,Southampton,Watford,2,0,1.722397891804576,0.1154295401647687
2016-01-13,2015,Stoke,Norwich,3,1,1.2445644224062562,0.19372810330241919
2016-01-13,2015,Swansea,Sunderland,2,4,1.0652646031230688,2.5250590313225985
2016-01-14,2015,Liverpool,Arsenal,3,3,1.1648044176399708,2.2291213497519493
2016-01-14,2015,Tottenham,Leicester,0,1,1.2479283567517996,0.5933973845094442
2016-01-16,2015,Aston Villa,Leicester,1,1,0.6653856402263045,2.235140706412494
2016-01-16,2015,Bournemouth,Norwich,3,0,2.530858383513987,0.5961947934702039
2016-01-16,2015,Chelsea,Everton,3,3,2.448639106936753,1.5940109267830849
2016-01-16,2015,Manchester City,Crystal Palace,4,0,1.7421503756195307,0.6140665300190449
2016-01-16,2015,Newcastle United,West Ham,2,1,1.859042595140636,1.0824839984998107
2016-01-16,2015,Southampton,West Bromwich Albion,3,0,1.4398820139467716,0.41140077728778124
2016-01-16,2015,Tottenham,Sunderland,4,1,2.040542165748775,0.617306288331747
2016-01-17,2015,Liverpool,Manchester United,0,1,0.9529735734686255,0.7345949430018663
2016-01-17,2015,Stoke,Arsenal,0,0,0.5628786953166127,0.5858410559594631
2016-01-19,2015,Swansea,Watford,1,0,0.4740346195176244,0.525478383526206
2016-01-23,2015,Crystal Palace,Tottenham,1,3,0.9360954090952873,1.7436841111630201
2016-01-23,2015,Leicester,Stoke,3,0,2.2590559693053365,0.34048270620405674
2016-01-23,2015,Manchester United,Southampton,0,1,0.18721682019531727,0.8359097260981798
2016-01-23,2015,Norwich,Liverpool,4,5,1.0343232806771994,1.4494341500103474
2016-01-23,2015,Sunderland,Bournemouth,1,1,0.6154789952561259,1.2685144199058414
2016-01-23,2015,Watford,Newcastle United,2,1,2.6282839961349964,1.292670026421547
2016-01-23,2015,West Bromwich Albion,Aston Villa,0,0,0.23184028267860413,0.5624614469707012
2016-01-23,2015,West Ham,Manchester City,2,2,1.012671479023993,1.7318151760846376
2016-01-24,2015,Arsenal,Chelsea,0,1,1.1185325253754854,1.5119394306093454
2016-01-24,2015,Everton,Swansea,1,2,1.9665119452401996,1.080545473843813
2016-02-02,2015,Arsenal,Southampton,0,0,3.4022174812853336,0.9363956088200212
2016-02-02,2015,Leicester,Liverpool,2,0,1.3536793235689402,0.5807908549904823
2016-02-02,2015,Norwich,Tottenham,0,3,0.9293189803138375,2.797559367492795
2016-02-02,2015,Sunderland,Manchester City,0,1,0.8947416981682181,0.6507843807339668
2016-02-02,2015,West Ham,Aston Villa,2,0,2.379987291060388,0.10788783524185419
2016-02-03,2015,Crystal Palace,Bournemouth,1,2,1.623954606242478,1.2099344693124294
2016-02-03,2015,Everton,Newcastle United,3,0,2.4938009455800056,0.6262394124642015
2016-02-03,2015,Manchester United,Stoke,3,0,2.4527234453707933,0.3509093951433897
2016-02-03,2015,Watford,Chelsea,0,0,0.5314152548089623,1.137923562899232
2016-02-03,2015,West Bromwich Albion,Swansea,1,1,2.879426423460245,1.181911351159215
2016-02-06,2015,Aston Villa,Norwich,2,0,0.9194730035960674,1.1506186434999108
2016-02-06,2015,Liverpool,Sunderland,2,2,1.577118149958551,0.49184250086545944
2016-02-06,2015,Manchester City,Leicester,1,3,1.7354295309633017,2.530761271715164
2016-02-06,2015,Newcastle United,West Bromwich Albion,1,0,2.4111396288499236,0.4725556122139096
2016-02-06,2015,Southampton,West Ham,1,0,1.0664237588644028,0.9751171404495835
2016-02-06,2015,Stoke,Everton,0,3,0.693548128940165,3.0808330215513706
2016-02-06,2015,Swansea,Crystal Palace,1,1,1.3243302125483751,1.0146508095785975
2016-02-06,2015,Tottenham,Watford,1,0,2.0047480603680015,0.14983920846134424
2016-02-07,2015,Bournemouth,Arsenal,0,2,0.5886742174625397,1.139572985470295
2016-02-07,2015,Chelsea,Manchester United,1,1,1.7992360452190042,0.7804751312360168
2016-02-13,2015,Bournemouth,Stoke,1,3,1.1990333935245872,0.9273479226976633
2016-02-13,2015,Chelsea,Newcastle United,5,1,2.0858033476397395,0.4408374233171344
2016-02-13,2015,Crystal Palace,Watford,1,2,0.9844887051731348,1.9972774125635624
2016-02-13,2015,Everton,West Bromwich Albion,0,1,1.8291150694712996,1.1973951533436775
2016-02-13,2015,Norwich,West Ham,2,2,1.0585361011326313,0.7609927095472813
2016-02-13,2015,Sunderland,Manchester United,2,1,1.5113830724731088,0.9254553858190775
2016-02-13,2015,Swansea,Southampton,0,1,0.6990119703114033,1.1945232711732388
2016-02-14,2015,Arsenal,Leicester,2,1,2.3808872886002064,1.312462603673339
2016-02-14,2015,Aston Villa,Liverpool,0,6,0.17486825492233038,2.0788540486246347
2016-02-14,2015,Manchester City,Tottenham,1,2,1.9875899679027498,1.235165965743363
2016-02-27,2015,Leicester,Norwich,1,0,1.7644986836239696,0.8147844038903713
2016-02-27,2015,Southampton,Chelsea,1,2,1.0107431896030903,0.6310355439782143
2016-02-27,2015,Stoke,Aston Villa,2,1,2.040473266504705,0.4143430106341839
2016-02-27,2015,Watford,Bournemouth,0,0,1.0048125302419066,0.9552523028105497
2016-02-27,2015,West Bromwich Albion,Crystal Palace,3,2,2.2817070335149765,1.2199803665280342
2016-02-27,2015,West Ham,Sunderland,1,0,0.5238703805953264,1.0788672054186463
2016-02-28,2015,Manchester United,Arsenal,3,2,1.0952236987650394,1.5804704148322344
2016-02-28,2015,Tottenham,Swansea,2,1,3.63801396638155,1.2493762709200382
2016-03-01,2015,Aston Villa,Everton,1,3,0.6017704326659441,2.636678798124194
2016-03-01,2015,Bournemouth,Southampton,2,0,1.4122845064848661,0.9541612574830651
2016-03-01,2015,Leicester,West Bromwich Albion,2,2,3.0552658196538687,1.3634924059733748
2016-03-01,2015,Norwich,Chelsea,1,2,1.2425078293308616,0.9809876587241888
2016-03-01,2015,Sunderland,Crystal Palace,2,2,0.9366142740473151,0.8874482661485672
2016-03-02,2015,Arsenal,Swansea,1,2,1.495208208449185,1.6978828157298267
2016-03-02,2015,Stoke,Newcastle United,1,0,0.2983181197196245,0.27078176476061344
2016-03-02,2015,West Ham,Tottenham,1,0,0.7843188792467117,1.2359742559492588
2016-03-03,2015,Liverpool,Manchester City,3,0,1.1678091259673238,0.1803179057314992
2016-03-03,2015,Manchester United,Watford,1,0,0.7862776834517717,2.1648373268544674
2016-03-05,2015,Chelsea,Stoke,1,1,1.0704555260017514,1.6031998787075281
2016-03-05,2015,Everton,West Ham,2,3,2.090253984555602,2.7209057388827205
2016-03-05,2015,Manchester City,Aston Villa,4,0,2.8327049370855093,0.12113583832979202
2016-03-05,2015,Newcastle United,Bournemouth,1,3,0.833930779248476,1.2685343492776155
2016-03-05,2015,Southampton,Sunderland,1,1,1.5521136233583093,1.3156166411936283
2016-03-05,2015,Swansea,Norwich,1,0,0.5512857101857662,0.5801261216402054
2016-03-05,2015,Tottenham,Arsenal,2,2,1.8837781199254096,0.5431569023057818
2016-03-05,2015,Watford,Leicester,0,1,0.8363491175696254,1.470421764999628
2016-03-06,2015,Crystal Palace,Liverpool,1,2,1.4479445414617658,2.2708686534315348
2016-03-06,2015,West Bromwich Albion,Manchester United,1,0,0.5657865982502699,0.4176217960193753
2016-03-12,2015,Bournemouth,Swansea,3,2,0.7075598947703838,1.1008399995043874
2016-03-12,2015,Norwich,Manchester City,0,0,0.13974301610141993,0.5573727795854211
2016-03-12,2015,Stoke,Southampton,1,2,1.06675885617733,0.8749662786722183
2016-03-13,2015,Aston Villa,Tottenham,0,2,1.961300104856491,2.0030384277924895
2016-03-14,2015,Leicester,Newcastle United,1,0,0.8467711359262466,0.5201371922157705
2016-03-19,2015,Chelsea,West Ham,2,2,2.1460958626121283,0.8628282472491264
2016-03-19,2015,Crystal Palace,Leicester,0,1,0.7843391476199031,1.2031525075435638
2016-03-19,2015,Everton,Arsenal,0,2,0.5861702598631382,1.9238371308892965
2016-03-19,2015,Swansea,Aston Villa,1,0,0.4904690161347389,0.7308277171105146
2016-03-19,2015,Watford,Stoke,1,2,0.8794615771621466,1.5814516749233007
2016-03-19,2015,West Bromwich Albion,Norwich,0,1,0.33278948813676834,0.7992552258074284
2016-03-20,2015,Manchester City,Manchester United,0,1,1.8624888053163886,0.9003119897097349
2016-03-20,2015,Newcastle United,Sunderland,1,1,0.9480439946055412,0.7876372840255499
2016-03-20,2015,Southampton,Liverpool,3,2,1.7979313097894192,1.3044540137052536
2016-03-20,2015,Tottenham,Bournemouth,3,0,2.038268204778433,0.1203659437596798
2016-04-02,2015,Arsenal,Watford,4,0,3.230461383238435,0.29061877727508545
2016-04-02,2015,Aston Villa,Chelsea,0,4,0.7253980096429586,2.5243872180581093
2016-04-02,2015,Bournemouth,Manchester City,0,4,1.3239020109176636,0.8683028277009726
2016-04-02,2015,Liverpool,Tottenham,1,1,1.3847836488857865,1.2357877288013697
2016-04-02,2015,Norwich,Newcastle United,3,2,1.6521635511890054,1.4683541841804981
2016-04-02,2015,Stoke,Swansea,2,2,1.175977861508727,0.4318999322131276
2016-04-02,2015,Sunderland,West Bromwich Albion,0,0,1.5509863682091236,0.06379151064902544
2016-04-02,2015,West Ham,Crystal Palace,2,2,1.7152499910444021,1.6620755940675735
2016-04-03,2015,Leicester,Southampton,1,0,1.3870124239474535,0.6713067833334208
2016-04-03,2015,Manchester United,Everton,1,0,0.9986917348578572,0.7556252479553223
2016-04-09,2015,Aston Villa,Bournemouth,1,2,0.22087166272103786,1.00379625428468
2016-04-09,2015,Crystal Palace,Norwich,1,0,1.466555843129754,0.6756634516641498
2016-04-09,2015,Manchester City,West Bromwich Albion,2,1,2.1778060253709555,1.1128016039729118
2016-04-09,2015,Southampton,Newcastle United,3,1,1.834781438112259,0.16598179191350937
2016-04-09,2015,Swansea,Chelsea,1,0,1.90880586206913,1.3354871682822704
2016-04-09,2015,Watford,Everton,1,1,0.4098251350224018,1.6313491836190224
2016-04-09,2015,West Ham,Arsenal,3,3,1.1193990297615528,1.4696619026362896
