date,season,home_team,away_team,home_goals,away_goals,home_xg,away_xg
2023-09-16,2023,Newcastle United,Brentford,1,0,1.535685888491571,0.6336783347651362
2023-09-16,2023,Tottenham,Sheffield United,2,1,2.1590849682688713,0.7906553447246552
2023-09-16,2023,West Ham,Manchester City,1,3,0.8956320080906153,4.358668840490282
2023-09-16,2023,Wolverhampton Wanderers,Liverpool,1,3,0.5388334095478058,2.8270149622112513
2023-09-17,2023,Bournemouth,Chelsea,0,0,1.3251525238156319,1.4182242527604103
2023-09-17,2023,Everton,Arsenal,0,1,0.283169811591506,0.8250224553048611
2023-09-18,2023,Nottingham Forest,Burnley,1,1,0.7057947888970375,0.8125706287100911
2023-09-23,2023,Brentford,Everton,1,3,1.7581983264535666,2.514972670469433
2023-09-23,2023,Burnley,Manchester United,0,1,0.9354443438351154,0.8402725514024496
2023-09-23,2023,Crystal Palace,Fulham,0,0,0.3723598010838032,0.5470625711604953
2023-09-23,2023,Luton,Wolverhampton Wanderers,1,1,2.2410051226615906,0.7923820689320564
2023-09-23,2023,Manchester City,Nottingham Forest,2,0,1.3398445062339306,0.7291088737547398
2023-09-24,2023,Arsenal,Tottenham,2,2,2.3429027227684855,2.2116573629900813
2023-09-24,2023,Brighton,Bournemouth,3,1,2.1512962565757334,1.6205670712515712
2023-09-24,2023,Chelsea,Aston Villa,0,1,1.1971634291112423,1.1427135178819299
2023-09-24,2023,Liverpool,West Ham,3,1,4.142618503421545,1.5387827400118113
2023-09-24,2023,Sheffield United,Newcastle United,0,8,0.579392084851861,5.152742424979806
2023-09-30,2023,Aston Villa,Brighton,6,1,1.9227273697033525,1.728188400156796
2023-09-30,2023,Bournemouth,Arsenal,0,4,0.6444428376853466,4.136611484922469
2023-09-30,2023,Everton,Luton,1,2,4.173563282005489,1.5458211731165648
2023-09-30,2023,Manchester United,Crystal Palace,0,1,1.5540834590792656,1.190146692097187
2023-09-30,2023,Newcastle United,Burnley,2,0,3.32790866214782,0.8358830437064171
2023-09-30,2023,Tottenham,Liverpool,2,1,2.2020170399919152,1.1305162720382214
2023-09-30,2023,West Ham,Sheffield United,2,0,3.4416299862787127,0.91853117197752
2023-09-30,2023,Wolverhampton Wanderers,Manchester City,2,1,0.6739849075675011,0.9838927956297994
2023-10-01,2023,Nottingham Forest,Brentford,1,1,0.8003167305141687,1.7586193196475506
2023-10-02,2023,Fulham,Chelsea,0,2,0.938967133872211,2.038088586181402
2023-10-03,2023,Luton,Burnley,1,2,1.530583281069994,0.9212809847667813
2023-10-07,2023,Burnley,Chelsea,1,4,0.9566422794014215,1.9756641313433647
2023-10-07,2023,Crystal Palace,Nottingham Forest,0,0,0.9824524745345116,1.2639785949140787
2023-10-07,2023,Everton,Bournemouth,3,0,3.623016867786646,0.981731585226953
2023-10-07,2023,Fulham,Sheffield United,3,1,2.266117881052196,0.2518088249489665
2023-10-07,2023,Luton,Tottenham,0,1,0.8481179159134626,2.3794694244861603
2023-10-07,2023,Manchester United,Brentford,2,1,1.2986103873699903,1.0250928215682507
2023-10-08,2023,Arsenal,Manchester City,1,0,0.38760330993682146,0.8580711837857962
2023-10-08,2023,Brighton,Liverpool,2,2,2.236641885712743,2.510294498875737
2023-10-08,2023,West Ham,Newcastle United,2,2,0.9313453286886215,1.9786486914381385
2023-10-08,2023,Wolverhampton Wanderers,Aston Villa,1,1,1.7623195564374328,1.8161834180355072
2023-10-21,2023,Bournemouth,Wolverhampton Wanderers,1,2,1.0186383333057165,2.364313740283251
2023-10-21,2023,Brentford,Burnley,3,0,3.182682354003191,0.6931290719658136
2023-10-21,2023,Chelsea,Arsenal,2,2,1.7234526183456182,1.0579050472006202
2023-10-21,2023,Liverpool,Everton,2,0,2.2860977137461305,0.09377252031117678
2023-10-21,2023,Manchester City,Brighton,2,1,0.9625086281448603,0.9637333452701569
2023-10-21,2023,Newcastle United,Crystal Palace,4,0,3.7333579156547785,1.0968374968506396
2023-10-21,2023,Nottingham Forest,Luton,2,2,3.275488443672657,1.4984816377982497
2023-10-21,2023,Sheffield United,Manchester United,1,2,1.4107362274080515,1.4747568164020777
2023-10-22,2023,Aston Villa,West Ham,4,1,2.3414296451956034,0.664153104647994
2023-10-23,2023,Tottenham,Fulham,2,0,1.6630626618862152,0.7458381894975901
2023-10-27,2023,Crystal Palace,Tottenham,1,2,0.5626863297075033,0.9928910285234451
2023-10-28,2023,Arsenal,Sheffield United,5,0,3.034955265931785,0.028155391104519367
2023-10-28,2023,Bournemouth,Burnley,2,1,1.1037377621978521,0.902550139464438
2023-10-28,2023,Chelsea,Brentford,0,2,1.73228042665869,2.4813745245337486
2023-10-28,2023,Wolverhampton Wanderers,Newcastle United,2,2,0.863392623141408,2.660051140934229
2023-10-29,2023,Aston Villa,Luton,3,1,3.419739892706275,0.45678672194480896
2023-10-29,2023,Brighton,Fulham,1,1,1.3290139399468899,0.557174002751708
2023-10-29,2023,Liverpool,Nottingham Forest,3,0,2.7671942464075983,0.6420143581926823
2023-10-29,2023,Manchester United,Manchester City,0,3,0.7146283760666847,4.5459464974701405
2023-10-29,2023,West Ham,Everton,0,1,0.6185782365500927,0.7338134683668613
2023-11-04,2023,Brentford,West Ham,3,2,1.8871245868504047,2.0809956081211567
2023-11-04,2023,Burnley,Crystal Palace,0,2,1.4998050145804882,1.4365263991057873
2023-11-04,2023,Everton,Brighton,1,1,0.6228194124996662,0.442488893866539
2023-11-04,2023,Fulham,Manchester United,0,1,1.182405887171626,0.6970950309187174
2023-11-04,2023,Manchester City,Bournemouth,6,1,2.399493223056197,0.6431273929774761
2023-11-04,2023,Newcastle United,Arsenal,1,0,1.2479891520924866,0.5363827673718333
2023-11-04,2023,Sheffield United,Wolverhampton Wanderers,2,1,1.1016500499099493,1.3105833195149899
2023-11-05,2023,Luton,Liverpool,1,1,1.3411033321172,3.3456736067309976
2023-11-05,2023,Nottingham Forest,Aston Villa,2,0,0.5924466568976641,1.331155371852219
2023-11-06,2023,Tottenham,Chelsea,1,4,0.9591076169162989,4.058654561638832
2023-11-11,2023,Arsenal,Burnley,3,1,2.631941704079509,0.32770567387342453
2023-11-11,2023,Bournemouth,Newcastle United,2,0,2.8146587386727333,0.3061411362141371
2023-11-11,2023,Crystal Palace,Everton,2,3,1.891939291730523,1.8013951014727354
2023-11-11,2023,Manchester United,Luton,1,0,2.7410476272925735,0.4082651874050498
2023-11-11,2023,Wolverhampton Wanderers,Tottenham,2,1,1.9232681333087385,0.4323146343231201
2023-11-12,2023,Aston Villa,Fulham,3,1,2.8886419534683228,0.6487445682287216
2023-11-12,2023,Brighton,Sheffield United,1,1,1.0863352995365858,0.8443397916853428
2023-11-12,2023,Chelsea,Manchester City,4,4,3.4808384170755744,3.1942513221874833
2023-11-12,2023,Liverpool,Brentford,3,0,1.5600444581359625,1.449539577588439
2023-11-12,2023,West Ham,Nottingham Forest,3,2,2.0640171403065324,1.4749263189733028
2023-11-25,2023,Brentford,Arsenal,0,1,1.914229054003954,1.826987486332655
2023-11-25,2023,Burnley,West Ham,1,2,1.4422765490598977,1.369629519060254
2023-11-25,2023,Luton,Crystal Palace,2,1,0.9961530449800193,1.8429954834282398
2023-11-25,2023,Manchester City,Liverpool,1,1,1.7962160762399435,0.7662784680724144
2023-11-25,2023,Newcastle United,Chelsea,4,1,2.1522680670022964,0.9680607486516237
2023-11-25,2023,Nottingham Forest,Brighton,2,3,2.226546935737133,1.2179161496460438
2023-11-25,2023,Sheffield United,Bournemouth,1,3,0.8215326815843582,3.181701708585024
2023-11-26,2023,Everton,Manchester United,0,3,2.55295792222023,2.0733445715159178
2023-11-26,2023,Tottenham,Aston Villa,1,2,2.250499876216054,2.3975510969758034
2023-11-27,2023,Fulham,Wolverhampton Wanderers,3,2,2.49057100713253,1.5787473041564226
2023-12-02,2023,Arsenal,Wolverhampton Wanderers,2,1,3.334497671574354,1.0788550674915314
2023-12-02,2023,Brentford,Luton,3,1,3.428579988889396,0.22717618010938168
2023-12-02,2023,Burnley,Sheffield United,5,0,2.6588310608640313,0.6181307304650545
2023-12-02,2023,Newcastle United,Manchester United,1,0,2.91950892098248,0.4238635692745447
2023-12-02,2023,Nottingham Forest,Everton,0,1,0.6844307221472263,0.6237892843782902
2023-12-03,2023,Bournemouth,Aston Villa,2,2,2.549372375011444,0.8951098155230284
2023-12-03,2023,Chelsea,Brighton,3,2,1.6630425415933132,0.8550582276657224
2023-12-03,2023,Liverpool,Fulham,4,3,2.8045600578188896,1.5100516229867935
2023-12-03,2023,Manchester City,Tottenham,3,3,2.907291678711772,0.43307668063789606
2023-12-03,2023,West Ham,Crystal Palace,1,1,1.1466042324900627,0.9883771520107985
2023-12-05,2023,Luton,Arsenal,3,4,0.5262542953714728,2.591251865029335
2023-12-05,2023,Wolverhampton Wanderers,Burnley,1,0,1.1188631234690547,0.8034728262573481
2023-12-06,2023,Aston Villa,Manchester City,1,0,2.2918214984238148,1.0019839107990265
2023-12-06,2023,Brighton,Brentford,2,1,1.5409885346889496,1.2290229219943285
2023-12-06,2023,Crystal Palace,Bournemouth,0,2,1.2770948875695467,1.8809950901195407
2023-12-06,2023,Fulham,Nottingham Forest,5,0,3.0949626564979553,0.21865945868194103
2023-12-06,2023,Manchester United,Chelsea,2,1,4.379189735278487,2.3661881536245346
2023-12-06,2023,Sheffield United,Liverpool,0,2,0.8341716378927231,1.8011632692068815
2023-12-07,2023,Everton,Newcastle United,3,0,2.9581094160676003,1.325244227424264
2023-12-07,2023,Tottenham,West Ham,1,2,1.6168287452310324,1.7505140034481883
2023-12-09,2023,Aston Villa,Arsenal,1,0,0.6291455114260316,1.7166661284863949
2023-12-09,2023,Brighton,Burnley,1,1,2.962472579907626,1.1895280741155148
2023-12-09,2023,Crystal Palace,Liverpool,1,2,1.7915245378389955,1.3758476860821247
2023-12-09,2023,Manchester United,Bournemouth,0,3,1.125949501991272,1.9741969108581543
2023-12-09,2023,Sheffield United,Brentford,1,0,0.8419756777584553,0.649090887978673
2023-12-09,2023,Wolverhampton Wanderers,Nottingham Forest,1,1,1.0270750410854816,1.2180081065744162
2023-12-10,2023,Everton,Chelsea,2,0,1.311093183234334,0.8855115566402674
2023-12-10,2023,Fulham,West Ham,5,0,2.2408411111682653,0.9830004321411252
2023-12-10,2023,Luton,Manchester City,1,2,0.6890371590852737,2.2335288897156715
2023-12-10,2023,Tottenham,Newcastle United,4,1,4.401178207248449,1.6136847883462906
2023-12-15,2023,Nottingham Forest,Tottenham,0,2,1.7056852504611015,1.6253426782786846
2023-12-16,2023,Burnley,Everton,0,2,0.8114352696575224,2.3650185223668814
2023-12-16,2023,Chelsea,Sheffield United,2,0,3.2964737294241786,0.44013954512774944
2023-12-16,2023,Manchester City,Crystal Palace,2,2,2.4164627604186535,1.6497724205255508
2023-12-16,2023,Newcastle United,Fulham,3,0,4.84425962343812,0.47104169614613056
2023-12-17,2023,Arsenal,Brighton,2,0,2.7697649793699384,0.6630538124591112
2023-12-17,2023,Brentford,Aston Villa,1,2,0.7968120537698269,1.4663977641612291
2023-12-17,2023,Liverpool,Manchester United,0,0,1.9714233009144664,0.6724046878516674
2023-12-17,2023,West Ham,Wolverhampton Wanderers,3,0,1.0382761806249619,0.55620560888201
2023-12-21,2023,Crystal Palace,Brighton,1,1,1.6560239605605602,1.3381771370768547
2023-12-22,2023,Aston Villa,Sheffield United,1,1,1.2186119789257646,0.6469494849443436
2023-12-23,2023,Fulham,Burnley,0,2,1.3908470030874014,0.41713981702923775
2023-12-23,2023,Liverpool,Arsenal,1,1,0.9829011783003807,0.8516812026500702
2023-12-23,2023,Luton,Newcastle United,1,0,1.8578336872160435,1.4300498543307185
2023-12-23,2023,Nottingham Forest,Bournemouth,2,3,0.795347398146987,1.8906680550426245
2023-12-23,2023,Tottenham,Everton,2,1,1.5789756588637829,1.9838490290567279
2023-12-23,2023,West Ham,Manchester United,2,0,1.5165331065654755,0.7321234103292227
2023-12-24,2023,Wolverhampton Wanderers,Chelsea,2,1,1.7649625651538372,1.7654073648154736
2023-12-26,2023,Bournemouth,Fulham,3,0,2.0791142862290144,0.32463287375867367
2023-12-26,2023,Burnley,Liverpool,0,2,0.9742397079244256,1.6845054924488068
2023-12-26,2023,Manchester United,Aston Villa,3,2,1.2010365575551987,1.8363686110824347
2023-12-26,2023,Newcastle United,Nottingham Forest,1,3,2.948900705203414,3.1073960373178124
2023-12-26,2023,Sheffield United,Luton,2,3,4.193362359888852,0.7155749257653952
2023-12-27,2023,Brentford,Wolverhampton Wanderers,1,4,2.6002108305692673,1.8951601115986705
2023-12-27,2023,Chelsea,Crystal Palace,2,1,2.7300490140914917,0.963814883492887
2023-12-27,2023,Everton,Manchester City,1,3,1.235294995829463,2.294379437342286
2023-12-28,2023,Arsenal,West Ham,0,2,2.921625917777419,1.5971096092835069
2023-12-28,2023,Brighton,Tottenham,4,2,3.9536115396767855,2.0718250311911106
2023-12-30,2023,Aston Villa,Burnley,3,2,2.932121983729303,1.1212119832634926
2023-12-30,2023,Crystal Palace,Brentford,3,1,1.6105668600648642,1.2873080801218748
2023-12-30,2023,Luton,Chelsea,2,3,2.7348584812134504,1.5746336448937654
2023-12-30,2023,Manchester City,Sheffield United,2,0,2.2422886108979583,0.26321140490472317
2023-12-30,2023,Nottingham Forest,Manchester United,2,1,0.7443477269262075,0.6534455185756087
2023-12-30,2023,Wolverhampton Wanderers,Everton,3,0,2.6447724169120193,0.5322263492271304
2023-12-31,2023,Fulham,Arsenal,2,1,1.5407351767644286,1.7287787329405546
2023-12-31,2023,Tottenham,Bournemouth,3,1,2.156197192147374,1.5822890591807663
2024-01-01,2023,Liverpool,Newcastle United,4,2,7.1416776310652494,0.9109741449356079
2024-01-02,2023,West Ham,Brighton,0,0,0.9830998964607716,2.2131172185763717
2024-01-12,2023,Burnley,Luton,1,1,1.5202267365530133,0.9651674684137106
2024-01-13,2023,Chelsea,Fulham,1,0,2.0738973803818226,0.7034631418064237
2024-01-13,2023,Newcastle United,Manchester City,2,3,1.2363824211061,2.554516827687621
2024-01-14,2023,Everton,Aston Villa,0,0,1.036643210798502,1.3435002975165844
2024-01-14,2023,Manchester United,Tottenham,2,2,0.9232325535267591,1.312244150787592
2024-01-20,2023,Arsenal,Crystal Palace,5,0,3.522682884708047,0.2887167097069323
2024-01-20,2023,Brentford,Nottingham Forest,3,2,1.9421853441745043,1.226080408319831
2024-01-21,2023,Bournemouth,Liverpool,0,4,0.8345854273065925,1.5334439855068922
2024-01-21,2023,Sheffield United,West Ham,2,2,2.74724337272346,2.4786363132297993
2024-01-22,2023,Brighton,Wolverhampton Wanderers,0,0,1.400385120883584,1.2306292671710253
2024-01-30,2023,Aston Villa,Newcastle United,1,3,1.444853906519711,3.3446037117391825
2024-01-30,2023,Crystal Palace,Sheffield United,3,2,1.1600965671241283,0.7811449822038412
2024-01-30,2023,Fulham,Everton,0,0,2.40615613758564,2.8698203917592764
2024-01-30,2023,Luton,Brighton,4,0,3.7100026980042458,1.106082858517766
2024-01-30,2023,Nottingham Forest,Arsenal,1,2,0.6316178422421217,1.3914318177849054
2024-01-31,2023,Liverpool,Chelsea,4,1,3.6627025585621595,0.477972187101841
2024-01-31,2023,Manchester City,Burnley,3,1,1.847562413662672,1.4911350440233946
2024-01-31,2023,Tottenham,Brentford,3,2,3.4947517830878496,1.6466623656451702
2024-02-01,2023,West Ham,Bournemouth,1,1,1.3128008469939232,1.1348653640598059
2024-02-01,2023,Wolverhampton Wanderers,Manchester United,3,4,2.324477883055806,3.2292512450367212
2024-02-03,2023,Brighton,Crystal Palace,4,1,1.9273720309138298,0.24113695975393057
2024-02-03,2023,Burnley,Fulham,2,2,1.0127663593739271,1.2880603149533272
2024-02-03,2023,Everton,Tottenham,2,2,3.258812690153718,0.9223713874816895
2024-02-03,2023,Newcastle United,Luton,4,4,2.4306556591764092,2.702910028398037
2024-02-03,2023,Sheffield United,Aston Villa,0,5,1.8851932846009731,3.2140276841819286
2024-02-04,2023,Arsenal,Liverpool,3,1,2.98607661947608,0.5420519756153226
2024-02-04,2023,Bournemouth,Nottingham Forest,1,1,1.1894981749355793,0.4565476505085826
2024-02-04,2023,Chelsea,Wolverhampton Wanderers,2,4,2.359669911675155,2.489961761981249
2024-02-04,2023,Manchester United,West Ham,3,0,0.9728076048195362,1.1921431422233582
2024-02-05,2023,Brentford,Manchester City,1,3,0.8657408822327852,2.107854642905295
2024-02-10,2023,Fulham,Bournemouth,3,1,1.7455963492393494,2.6100046522915363
2024-02-10,2023,Liverpool,Burnley,3,1,3.1473357938230038,1.13337373547256
2024-02-10,2023,Luton,Sheffield United,1,3,1.7663636403158307,1.9828269965946674
2024-02-10,2023,Manchester City,Everton,2,0,1.5993234515190125,0.19207193329930305
2024-02-10,2023,Nottingham Forest,Newcastle United,2,3,0.9680753126740456,0.5113754197955132
2024-02-10,2023,Tottenham,Brighton,2,1,2.115321940742433,1.4928486198186874
2024-02-10,2023,Wolverhampton Wanderers,Brentford,0,2,1.0597032625228167,1.84908336866647
2024-02-11,2023,Aston Villa,Manchester United,1,2,3.0627268478274345,2.445906884036958
2024-02-11,2023,West Ham,Arsenal,0,6,0.19564633071422577,3.998927418142557
2024-02-12,2023,Crystal Palace,Chelsea,1,3,0.7195161320269108,1.2694797338917851
2024-02-17,2023,Brentford,Liverpool,1,4,1.9391139410436153,3.1666774339973927
2024-02-17,2023,Burnley,Arsenal,0,5,0.3351429980248213,2.216115364804864
2024-02-17,2023,Fulham,Aston Villa,1,2,1.420470291748643,1.5729709677398205
2024-02-17,2023,Manchester City,Chelsea,1,1,2.779708488844335,1.8376053273677826
2024-02-17,2023,Newcastle United,Bournemouth,2,2,2.3869791040197015,2.0809848736971617
2024-02-17,2023,Nottingham Forest,West Ham,2,0,2.6781586799770594,0.5200160956010222
2024-02-17,2023,Tottenham,Wolverhampton Wanderers,1,2,1.6029034573584795,1.7904418483376503
2024-02-18,2023,Luton,Manchester United,1,2,1.6076923236250877,3.613166792318225
2024-02-18,2023,Sheffield United,Brighton,0,5,0.5862140376120806,3.6139043010771275
2024-02-19,2023,Everton,Crystal Palace,1,1,2.6402974324300885,0.7386392336338758
2024-02-20,2023,Manchester City,Brentford,1,0,2.5376562932506204,0.5037994422018528
2024-02-21,2023,Liverpool,Luton,4,1,3.703020565211773,0.9781152987852693
2024-02-24,2023,Arsenal,Newcastle United,4,1,2.5933633856475353,0.2173725664615631
2024-02-24,2023,Aston Villa,Nottingham Forest,4,2,3.739198949187994,2.255691045895219
2024-02-24,2023,Bournemouth,Manchester City,0,1,0.926750204525888,1.9876982951536775
2024-02-24,2023,Brighton,Everton,1,1,1.6594509100541472,0.2866547480225563
2024-02-24,2023,Crystal Palace,Burnley,3,0,2.4161197245121,0.07602155581116676
2024-02-24,2023,Manchester United,Fulham,1,2,1.9810479525476694,1.143621552735567
2024-02-25,2023,Wolverhampton Wanderers,Sheffield United,1,0,1.2161806765943766,0.6573345134966075
2024-02-26,2023,West Ham,Brentford,4,2,2.097214614972472,1.3595766890794039
2024-03-02,2023,Brentford,Chelsea,2,2,2.5407983819022775,2.1522965440526605
2024-03-02,2023,Everton,West Ham,1,3,3.120745215564966,2.1794845405966043
2024-03-02,2023,Fulham,Brighton,3,0,1.3760398589074612,1.1519757863134146
2024-03-02,2023,Luton,Aston Villa,2,3,2.934391235932708,2.0858612190932035
2024-03-02,2023,Newcastle United,Wolverhampton Wanderers,3,0,3.416917508468032,0.5107112899422646
2024-03-02,2023,Nottingham Forest,Liverpool,0,1,0.9714658223092556,1.328705096617341
2024-03-02,2023,Tottenham,Crystal Palace,3,1,2.70483623072505,0.2812191881239414
2024-03-03,2023,Burnley,Bournemouth,0,2,1.6190374121069908,1.4361564628779888
2024-03-03,2023,Manchester City,Manchester United,3,1,2.643340278416872,0.15376435220241547
2024-03-04,2023,Sheffield United,Arsenal,0,6,0.2013736218214035,2.4854600494727492
2024-03-09,2023,Arsenal,Brentford,2,1,1.5936943925917149,0.7332389419898391
2024-03-09,2023,Bournemouth,Sheffield United,2,2,3.9265736946836114,1.9658789271488786
2024-03-09,2023,Crystal Palace,Luton,1,1,3.337248465977609,1.0853087771683931
2024-03-09,2023,Manchester United,Everton,2,0,2.9016030337661505,1.8232101649045944
2024-03-09,2023,Wolverhampton Wanderers,Fulham,2,1,1.2958869617432356,2.9722075164318085
2024-03-10,2023,Aston Villa,Tottenham,0,4,1.2577159944921732,2.2538131196051836
2024-03-10,2023,Brighton,Nottingham Forest,1,0,0.5398922599852085,0.6870340202003717
2024-03-10,2023,Liverpool,Manchester City,1,1,2.2576705273240805,1.3728852849453688
2024-03-10,2023,West Ham,Burnley,2,2,1.8760815188288689,0.8813101341947913
2024-03-11,2023,Chelsea,Newcastle United,3,2,1.787617789581418,0.5684347357600927
2024-03-13,2023,Bournemouth,Luton,4,3,2.874501938931644,2.794186819344759
2024-03-16,2023,Burnley,Brentford,2,1,2.6977628339082003,1.251234607771039
2024-03-16,2023,Fulham,Tottenham,3,0,2.614866230636835,2.14563618414104
2024-03-16,2023,Luton,Nottingham Forest,1,1,0.8537822049111128,1.9526771008968353
2024-03-17,2023,West Ham,Aston Villa,1,1,1.34332612529397,0.9112744852900505
2024-03-30,2023,Aston Villa,Wolverhampton Wanderers,2,0,1.2827099543064833,1.662320894189179
2024-03-30,2023,Bournemouth,Everton,2,1,1.4031751900911331,0.9337799642235041
2024-03-30,2023,Brentford,Manchester United,1,1,3.1953810332342982,0.9895653752610087
2024-03-30,2023,Chelsea,Burnley,2,2,4.466426772065461,2.378724792972207
2024-03-30,2023,Newcastle United,West Ham,4,3,3.8215558901429176,0.9945841617882252
2024-03-30,2023,Nottingham Forest,Crystal Palace,1,1,0.7846519267186522,0.9009724240750074
2024-03-30,2023,Sheffield United,Fulham,3,3,1.7882398460060358,1.1188117759302258
2024-03-30,2023,Tottenham,Luton,2,1,2.5387055426836014,0.40240162797272205
2024-03-31,2023,Liverpool,Brighton,2,1,3.211492659524083,0.439220005646348
2024-03-31,2023,Manchester City,Arsenal,0,0,1.2200885396450758,0.5114019848406315
2024-04-02,2023,Bournemouth,Crystal Palace,1,0,1.3114798534661531,0.17438851296901703
2024-04-02,2023,Burnley,Wolverhampton Wanderers,1,1,1.125806330703199,1.010210594162345
2024-04-02,2023,Newcastle United,Everton,1,1,2.6965545434504747,1.6983353607356548
2024-04-02,2023,Nottingham Forest,Fulham,3,1,1.9473351389169693,1.0535717103630304
2024-04-02,2023,West Ham,Tottenham,1,1,1.470171445980668,1.3942307271063328
2024-04-03,2023,Arsenal,Luton,2,0,1.1942792050540447,0.29208245128393173
2024-04-03,2023,Brentford,Brighton,0,0,0.42329849675297737,1.2367918621748686
2024-04-03,2023,Manchester City,Aston Villa,4,1,3.95000440813601,1.1864306684583426
2024-04-04,2023,Chelsea,Manchester United,4,3,3.48048004321754,1.566862666979432
2024-04-04,2023,Liverpool,Sheffield United,3,1,2.5177178885787725,0.720948098693043
2024-04-06,2023,Aston Villa,Brentford,3,3,1.1682550925761461,1.4444008506834507
2024-04-06,2023,Brighton,Arsenal,0,3,0.4285135790705681,4.165177430957556
2024-04-06,2023,Crystal Palace,Manchester City,2,4,1.4947213511914015,2.263814214617014
2024-04-06,2023,Everton,Burnley,1,0,0.6598444543778896,0.3496195264160633
2024-04-06,2023,Fulham,Newcastle United,0,1,0.8375989468768239,1.2070054095238447
2024-04-06,2023,Luton,Bournemouth,2,1,1.3074845764786005,0.6161083551123738
2024-04-06,2023,Wolverhampton Wanderers,West Ham,1,2,1.7834054911509156,1.1413314398378134
2024-04-07,2023,Manchester United,Liverpool,2,2,0.8145088022574782,4.457746549509466
2024-04-07,2023,Sheffield United,Chelsea,2,2,1.7426471561193466,0.5217893607914448
2024-04-07,2023,Tottenham,Nottingham Forest,3,1,1.6197783593088388,2.0614287834614515
2024-04-13,2023,Bournemouth,Manchester United,2,2,2.6226058872416615,1.5227396339178085
2024-04-13,2023,Brentford,Sheffield United,2,0,1.0907079996541142,0.8344978922978044
