date,season,home_team,away_team,home_goals,away_goals,home_xg,away_xg
2018-08-10,2018,Manchester United,Leicester,2,1,1.513698723167181,1.7381341233849525
2018-08-11,2018,Bournemouth,Cardiff,2,0,2.6002211989834905,1.6342098265886307
2018-08-11,2018,Fulham,Crystal Palace,0,2,0.6391409933567047,1.0781638375483453
2018-08-11,2018,Huddersfield,Chelsea,0,3,0.39611473213881254,2.321597570553422
2018-08-11,2018,Newcastle United,Tottenham,1,2,0.9748128959909081,2.644760813564062
2018-08-11,2018,Watford,Brighton,2,0,1.494779547676444,0.4550402853637934
2018-08-11,2018,Wolverhampton Wanderers,Everton,2,2,0.8910377956926823,0.7153818430379033
2018-08-12,2018,Arsenal,Manchester City,0,2,0.44518670346587896,2.1115873493254185
2018-08-12,2018,Liverpool,West Ham,4,0,4.346984652802348,0.4042534721083939
2018-08-12,2018,Southampton,Burnley,0,0,1.019941826350987,1.416047173552215
2018-08-18,2018,Cardiff,Newcastle United,0,0,1.1565512483939528,1.5540490271523595
2018-08-18,2018,Chelsea,Arsenal,3,2,1.7188969096168876,2.4586437940597534
2018-08-18,2018,Everton,Southampton,2,1,2.020036716014147,1.7927746418863535
2018-08-18,2018,Leicester,Wolverhampton Wanderers,2,0,0.22313932050019503,1.0934886205941439
2018-08-18,2018,Tottenham,Fulham,3,1,3.326527826488018,1.4425257313996553
2018-08-18,2018,West Ham,Bournemouth,1,2,1.102753460407257,1.690771173685789
2018-08-19,2018,Brighton,Manchester United,3,2,1.642869170755148,1.5805032863281667
2018-08-19,2018,Burnley,Watford,1,3,0.3934698533266783,1.98214272223413
2018-08-19,2018,Manchester City,Huddersfield,6,1,4.604484080336988,0.6637312509119511
2018-08-20,2018,Crystal Palace,Liverpool,0,2,0.369614502415061,2.8218335630372167
2018-08-25,2018,Arsenal,West Ham,3,1,1.7852027239277959,1.1792386807501316
2018-08-25,2018,Bournemouth,Everton,2,2,2.594717750325799,0.5436646770685911
2018-08-25,2018,Fulham,Burnley,4,2,1.9290943974629045,1.6358891595155
2018-08-25,2018,Huddersfield,Cardiff,0,0,0.20717676915228367,1.066998322494328
2018-08-25,2018,Liverpool,Brighton,1,0,1.8171454761177301,0.5356156593188643
2018-08-25,2018,Southampton,Leicester,1,2,0.5439856657758355,0.5179348438978195
2018-08-25,2018,Wolverhampton Wanderers,Manchester City,1,1,1.2637616619467735,1.842925769276917
2018-08-26,2018,Newcastle United,Chelsea,1,2,0.20933726243674755,1.4966925336048007
2018-08-26,2018,Watford,Crystal Palace,2,1,1.1459575109183788,1.2190498374402523
2018-08-27,2018,Manchester United,Tottenham,0,3,1.4032134879380465,1.8081054091453552
2018-09-01,2018,Brighton,Fulham,2,2,2.682658512145281,1.5155499130487442
2018-09-01,2018,Chelsea,Bournemouth,2,0,1.1640786537900567,0.9509588135406375
2018-09-01,2018,Crystal Palace,Southampton,0,2,2.371516438666731,3.163124244660139
2018-09-01,2018,Everton,Huddersfield,1,1,0.6160127120092511,0.6600351594388485
2018-09-01,2018,Leicester,Liverpool,1,2,0.9812172260135412,1.3571110237389803
2018-09-01,2018,Manchester City,Newcastle United,2,1,2.5259311087429523,0.5547627322375774
2018-09-01,2018,West Ham,Wolverhampton Wanderers,0,1,0.8888869332149625,1.2230085954070091
2018-09-02,2018,Burnley,Manchester United,0,2,1.0992317525669932,2.9125787559896708
2018-09-02,2018,Cardiff,Arsenal,2,3,0.774999582208693,1.424416046589613
2018-09-02,2018,Watford,Tottenham,2,1,0.45430932752788067,0.5825209254398942
2018-09-15,2018,Bournemouth,Leicester,4,2,2.2272628992795944,1.8354814648628235
2018-09-15,2018,Chelsea,Cardiff,4,1,2.6714478600770235,0.8276003422215581
2018-09-15,2018,Huddersfield,Crystal Palace,0,1,0.8780738655477762,0.7466308176517487
2018-09-15,2018,Manchester City,Fulham,3,0,5.0101083144545555,0.3426982378587127
2018-09-15,2018,Newcastle United,Arsenal,1,2,0.41212144307792187,0.9143010247498751
2018-09-15,2018,Tottenham,Liverpool,1,2,0.7942618392407894,3.0216734567657113
2018-09-15,2018,Watford,Manchester United,1,2,1.1752254832535982,1.6490193326026201
2018-09-16,2018,Everton,West Ham,1,3,1.2688729809597135,1.525483675301075
2018-09-16,2018,Wolverhampton Wanderers,Burnley,1,0,3.420479690656066,0.20899356435984373
2018-09-17,2018,Southampton,Brighton,2,2,2.5704182516783476,1.973771147429943
2018-09-22,2018,Brighton,Tottenham,1,2,0.8171740174293518,2.116547416895628
2018-09-22,2018,Burnley,Bournemouth,4,0,2.524442322552204,0.9900282258167863
2018-09-22,2018,Cardiff,Manchester City,0,5,0.09807256981730461,3.1211099941283464
2018-09-22,2018,Crystal Palace,Newcastle United,0,0,0.9307933552190661,0.2293086377903819
2018-09-22,2018,Fulham,Watford,1,1,1.7968551414087415,1.7613259376958013
2018-09-22,2018,Leicester,Huddersfield,3,1,1.8048147037625313,0.6881755860522389
2018-09-22,2018,Liverpool,Southampton,3,0,1.8416639789938927,0.3104669526219368
2018-09-22,2018,Manchester United,Wolverhampton Wanderers,1,1,0.6233840445056558,1.118503775447607
2018-09-23,2018,Arsenal,Everton,2,0,0.9450177131220698,1.0652347430586815
2018-09-23,2018,West Ham,Chelsea,0,0,1.0177021557465196,1.8834431460127234
2018-09-29,2018,Arsenal,Watford,2,0,1.570607766509056,2.6214081598445773
2018-09-29,2018,Chelsea,Liverpool,1,1,1.776382252573967,1.740706630051136
2018-09-29,2018,Everton,Fulham,3,0,2.3180168652907014,0.5363164683803916
2018-09-29,2018,Huddersfield,Tottenham,0,2,0.33924450539052486,2.33733281865716
2018-09-29,2018,Manchester City,Brighton,2,0,2.92620347160846,0.2302303332835436
2018-09-29,2018,Newcastle United,Leicester,0,2,0.39730068063363433,1.3499741442501545
2018-09-29,2018,West Ham,Manchester United,3,1,1.3029004130512476,0.8657388864085078
2018-09-29,2018,Wolverhampton Wanderers,Southampton,2,0,1.4250683560967445,0.6802454814314842
2018-09-30,2018,Cardiff,Burnley,1,2,1.5723678627982736,0.11152724176645279
2018-10-01,2018,Bournemouth,Crystal Palace,2,1,1.991960547864437,0.3858409458771348
2018-10-05,2018,Brighton,West Ham,1,0,1.0256552901118994,1.438667917624116
2018-10-06,2018,Burnley,Huddersfield,1,1,0.3630321342498064,1.025489056482911
2018-10-06,2018,Crystal Palace,Wolverhampton Wanderers,0,1,1.0751498686149716,0.7556535052135587
2018-10-06,2018,Leicester,Everton,1,2,1.1047224663197994,1.1507241083309054
2018-10-06,2018,Manchester United,Newcastle United,3,2,2.4165069330483675,1.55961833614856
2018-10-06,2018,Tottenham,Cardiff,1,0,2.7206419594585896,1.2378269294276834
2018-10-06,2018,Watford,Bournemouth,0,4,1.07730477117002,3.590633248910308
2018-10-07,2018,Fulham,Arsenal,1,5,1.3163796733133495,1.137060696259141
2018-10-07,2018,Liverpool,Manchester City,0,0,0.4339935202151537,1.0748097458854318
2018-10-07,2018,Southampton,Chelsea,0,3,1.4870043331757188,3.5961238965392113
2018-10-20,2018,Bournemouth,Southampton,0,0,0.840403351932764,0.5896330904215574
2018-10-20,2018,Cardiff,Fulham,4,2,1.7586686476133764,0.9477116856724024
2018-10-20,2018,Chelsea,Manchester United,2,2,2.5916590383276343,1.133321862667799
2018-10-20,2018,Huddersfield,Liverpool,0,1,0.6383409351110458,0.6638186909258366
2018-10-20,2018,Manchester City,Burnley,5,0,4.649875013157725,0.37213299237191677
2018-10-20,2018,Newcastle United,Brighton,0,1,1.7340723751112819,0.6757976850494742
2018-10-20,2018,West Ham,Tottenham,0,1,0.5442675389349461,1.1177679225802422
2018-10-20,2018,Wolverhampton Wanderers,Watford,0,2,0.4739103177562356,1.0684034693986177
2018-10-21,2018,Everton,Crystal Palace,2,0,1.9283721093088388,1.5017355820164084
2018-10-22,2018,Arsenal,Leicester,3,1,2.9206829154863954,0.9324913267046213
2018-10-27,2018,Brighton,Wolverhampton Wanderers,1,0,1.0310793183743954,1.3812647005543113
2018-10-27,2018,Fulham,Bournemouth,0,3,0.38383251056075096,2.105554858222604
2018-10-27,2018,Leicester,West Ham,1,1,1.9578591855242848,1.9611128829419613
2018-10-27,2018,Liverpool,Cardiff,4,1,2.555795169901103,0.643117168918252
2018-10-27,2018,Southampton,Newcastle United,0,0,1.197171801701188,0.29764571134001017
2018-10-27,2018,Watford,Huddersfield,3,0,2.29621684551239,0.4796553235501051
2018-10-28,2018,Burnley,Chelsea,0,4,0.2698282692581415,3.0924070719629526
2018-10-28,2018,Crystal Palace,Arsenal,2,2,2.381149890832603,0.8451966494321823
2018-10-28,2018,Manchester United,Everton,2,1,2.8569597993046045,1.6734766326844692
2018-10-29,2018,Tottenham,Manchester City,0,1,0.4424357293173671,1.941581591963768
2018-11-03,2018,Arsenal,Liverpool,1,1,1.6232065595686436,1.1965440288186073
2018-11-03,2018,Bournemouth,Manchester United,1,2,1.9337347224354744,3.7264015693217516
2018-11-03,2018,Cardiff,Leicester,0,1,0.9277177257463336,2.5163983339443803
2018-11-03,2018,Everton,Brighton,3,1,2.5930513544008136,0.6763480184599757
2018-11-03,2018,Newcastle United,Watford,1,0,0.7047533970326185,2.5798080936074257
2018-11-03,2018,West Ham,Burnley,4,2,2.566361717879772,0.8825142774730921
2018-11-03,2018,Wolverhampton Wanderers,Tottenham,2,3,2.4090433940291405,1.9837989993393421
2018-11-04,2018,Chelsea,Crystal Palace,3,1,1.887414738535881,0.454547505825758
2018-11-04,2018,Manchester City,Southampton,6,1,2.7627245420590043,1.8146564187482
2018-11-05,2018,Huddersfield,Fulham,1,0,0.514330280944705,0.35416623018682003
2018-11-10,2018,Cardiff,Brighton,2,1,2.131054474040866,0.7689532171934843
2018-11-10,2018,Crystal Palace,Tottenham,0,1,0.6958860317245126,1.6082890154793859
2018-11-10,2018,Huddersfield,West Ham,1,1,1.1752380272373557,1.7083138711750507
2018-11-10,2018,Leicester,Burnley,0,0,1.5120424441993237,0.36839284375309944
2018-11-10,2018,Newcastle United,Bournemouth,2,1,2.8193965731188655,1.944319630973041
2018-11-10,2018,Southampton,Watford,1,1,1.2021116754040122,1.0757284630089998
2018-11-11,2018,Arsenal,Wolverhampton Wanderers,1,1,0.9658426539972425,1.8654908826574683
2018-11-11,2018,Chelsea,Everton,0,0,1.1629788922145963,0.19802739471197128
2018-11-11,2018,Liverpool,Fulham,2,0,2.224828069098294,0.5713006239384413
2018-11-11,2018,Manchester City,Manchester United,3,1,2.027644194662571,0.9708898030221462
2018-11-24,2018,Brighton,Leicester,1,1,0.8681184947490692,1.1252101175487041
2018-11-24,2018,Everton,Cardiff,1,0,2.6357048572972417,0.8791078357025981
2018-11-24,2018,Fulham,Southampton,3,2,1.3875045469030738,1.7414433592930436
2018-11-24,2018,Manchester United,Crystal Palace,0,0,1.342449814081192,1.0544448234140873
2018-11-24,2018,Tottenham,Chelsea,3,1,3.3648510724306107,0.9628035854548216
2018-11-24,2018,Watford,Liverpool,0,3,0.6733820904046297,1.7428074106574059
2018-11-24,2018,West Ham,Manchester City,0,4,0.8295041378587484,2.9585152938961983
2018-11-25,2018,Bournemouth,Arsenal,1,2,0.6508836559951305,1.7149063544347882
2018-11-25,2018,Wolverhampton Wanderers,Huddersfield,0,2,0.707143584266305,0.6293646125122905
2018-11-26,2018,Burnley,Newcastle United,1,2,1.4948735758662224,1.9858886385336518
2018-11-30,2018,Cardiff,Wolverhampton Wanderers,2,1,1.0973944161087275,1.00240383669734
2018-12-01,2018,Crystal Palace,Burnley,2,0,2.079672669991851,0.31006347946822643
2018-12-01,2018,Huddersfield,Brighton,1,2,0.5631124451756477,1.7106887316331267
2018-12-01,2018,Leicester,Watford,2,0,1.4175792783498764,1.1992348805069923
2018-12-01,2018,Manchester City,Bournemouth,3,1,2.914910811930895,0.7150086993351579
2018-12-01,2018,Newcastle United,West Ham,0,3,1.1258292002603412,2.6269670352339745
2018-12-01,2018,Southampton,Manchester United,2,2,0.6239536451175809,0.9048029920086265
2018-12-02,2018,Arsenal,Tottenham,4,2,2.7216115398332477,1.0926017947494984
2018-12-02,2018,Chelsea,Fulham,2,0,2.199402065947652,0.28525616880506277
2018-12-02,2018,Liverpool,Everton,1,0,3.1929570883512497,1.3343159034848213
2018-12-04,2018,Bournemouth,Huddersfield,2,1,1.0739316567778587,1.5701452372595668
2018-12-04,2018,Brighton,Crystal Palace,3,1,1.252095790579915,1.5328980274498463
2018-12-04,2018,Watford,Manchester City,1,2,2.1635308638215065,2.5608772309497
2018-12-04,2018,West Ham,Cardiff,3,1,1.574881107546389,2.319580857641995
2018-12-05,2018,Burnley,Liverpool,1,3,1.5374978529289365,2.8420033529400826
2018-12-05,2018,Everton,Newcastle United,1,1,2.12069377489388,1.522140420973301
2018-12-05,2018,Fulham,Leicester,1,1,1.477151257917285,1.2218824066221714
2018-12-05,2018,Manchester United,Arsenal,2,2,1.3367852112278342,1.764371233060956
2018-12-05,2018,Tottenham,Southampton,3,1,1.7403139537200332,1.860370504669845
2018-12-05,2018,Wolverhampton Wanderers,Chelsea,2,1,0.6828932128846645,1.1070206249132752
2018-12-08,2018,Arsenal,Huddersfield,1,0,2.0215603904798627,0.30836121924221516
2018-12-08,2018,Bournemouth,Liverpool,0,4,0.2791421841830015,1.8134991331025958
2018-12-08,2018,Burnley,Brighton,1,0,1.8387247109785676,0.9564668582752347
2018-12-08,2018,Cardiff,Southampton,1,0,1.558315897360444,0.5066304840147495
2018-12-08,2018,Chelsea,Manchester City,2,0,0.5263285208493471,0.7421821565367281
2018-12-08,2018,Leicester,Tottenham,0,2,0.35774190351366997,0.9179682917892933
2018-12-08,2018,Manchester United,Fulham,4,1,3.1572637744247913,1.23251383472234
2018-12-08,2018,West Ham,Crystal Palace,3,2,1.565888712182641,0.9346134606748819
2018-12-09,2018,Newcastle United,Wolverhampton Wanderers,1,2,0.46009952761232853,1.6150854909792542
2018-12-10,2018,Everton,Watford,2,2,1.726860829629004,1.6327416272833943
2018-12-15,2018,Crystal Palace,Leicester,1,0,0.3969800863415003,0.8953053215518594
2018-12-15,2018,Fulham,West Ham,0,2,1.0343355229124427,0.7532497011125088
2018-12-15,2018,Huddersfield,Newcastle United,0,1,0.6713821049779654,0.9350773971527815
2018-12-15,2018,Manchester City,Everton,3,1,1.8038330869749188,1.6235018577426672
2018-12-15,2018,Tottenham,Burnley,1,0,1.7503948509693146,0.4511956414207816
2018-12-15,2018,Watford,Cardiff,3,2,1.6506119621917605,0.49561937619000673
2018-12-15,2018,Wolverhampton Wanderers,Bournemouth,2,0,2.082845031283796,0.5271230861544609
2018-12-16,2018,Brighton,Chelsea,1,2,0.26126016303896904,1.6111044362187386
2018-12-16,2018,Liverpool,Manchester United,3,1,2.643813236616552,0.6580492667853832
2018-12-16,2018,Southampton,Arsenal,3,2,1.2116280617192388,1.869394606910646
2018-12-21,2018,Wolverhampton Wanderers,Liverpool,0,2,0.7638205951079726,2.163555795326829
