date,season,home_team,away_team,home_goals,away_goals,home_xg,away_xg
2014-12-06,2014,Newcastle United,Chelsea,2,1,1.4857379607856274,2.1644415967166424
2014-12-06,2014,Queens Park Rangers,Burnley,2,0,1.6398171549662948,1.2645989889279008
2014-12-06,2014,Stoke,Arsenal,3,2,2.5089426366612315,2.0207253135740757
2014-12-06,2014,Tottenham,Crystal Palace,0,0,0.9587876042351127,1.1774214683100581
2014-12-07,2014,Aston Villa,Leicester,2,1,1.9769729971885681,1.0414093118160963
2014-12-07,2014,West Ham,Swansea,3,1,2.1186176259070635,0.9981481079012156
2014-12-08,2014,Southampton,Manchester United,1,2,1.8622005935758352,0.7992606125771999
2014-12-13,2014,Arsenal,Newcastle United,4,1,2.422221578657627,1.0321525055915117
2014-12-13,2014,Burnley,Southampton,1,0,0.3970584273338318,1.713729246519506
2014-12-13,2014,Chelsea,Hull,2,0,1.220726367086172,0.4350907187908888
2014-12-13,2014,Crystal Palace,Stoke,1,1,0.4980920273810625,0.9476610217243433
2014-12-13,2014,Leicester,Manchester City,0,1,0.3606082536280155,1.134109865874052
2014-12-13,2014,Sunderland,West Ham,1,1,1.3411368876695633,0.8703235117718577
2014-12-13,2014,West Bromwich Albion,Aston Villa,1,0,1.6383003080263734,0.26630280911922455
2014-12-14,2014,Manchester United,Liverpool,3,0,1.8190372698009014,1.8739476008340716
2014-12-14,2014,Swansea,Tottenham,1,2,1.7367078671231866,0.7310219397768378
2014-12-15,2014,Everton,Queens Park Rangers,3,1,0.7482927413657308,1.0088300732895732
2014-12-20,2014,Aston Villa,Manchester United,1,1,0.5786468591541052,1.0697163632139564
2014-12-20,2014,Hull,Swansea,0,1,0.8258851012215018,1.4621261097490788
2014-12-20,2014,Manchester City,Crystal Palace,3,0,1.414844018407166,0.7605305714532733
2014-12-20,2014,Queens Park Rangers,West Bromwich Albion,3,2,3.1089215520769358,1.3011722564697266
2014-12-20,2014,Southampton,Everton,3,0,2.2405123664066195,0.6044987170025706
2014-12-20,2014,Tottenham,Burnley,2,1,1.773455566726625,0.6551351882517338
2014-12-20,2014,West Ham,Leicester,2,0,1.4513449352234602,0.6599833518266678
2014-12-21,2014,Liverpool,Arsenal,2,2,1.3185784313827753,0.7542194090783596
2014-12-21,2014,Newcastle United,Sunderland,0,1,0.9002588232979178,2.185194700025022
2014-12-22,2014,Stoke,Chelsea,0,2,0.41166904382407665,1.455654020421207
2014-12-26,2014,Arsenal,Queens Park Rangers,2,1,2.1388814114034176,1.2175167072564363
2014-12-26,2014,Burnley,Liverpool,0,1,0.6136936489492655,1.067083077505231
2014-12-26,2014,Chelsea,West Ham,2,0,3.7042028922587633,0.4594396948814392
2014-12-26,2014,Crystal Palace,Southampton,1,3,0.37944707926362753,1.3028763150796294
2014-12-26,2014,Everton,Stoke,0,1,1.0105879325419664,1.395519956946373
2014-12-26,2014,Leicester,Tottenham,1,2,1.4730107877403498,1.3571879025548697
2014-12-26,2014,Manchester United,Newcastle United,3,1,1.8614676296710968,1.0315075581893325
2014-12-26,2014,Sunderland,Hull,1,3,1.3608778715133667,0.8557300651445985
2014-12-26,2014,Swansea,Aston Villa,1,0,0.6014679158106446,1.4227445777505636
2014-12-26,2014,West Bromwich Albion,Manchester City,1,3,2.7128634098917246,2.1022369265556335
2014-12-28,2014,Aston Villa,Sunderland,0,0,0.6509934617206454,0.8680518213659525
2014-12-28,2014,Hull,Leicester,0,1,1.733784131705761,0.18012670800089836
2014-12-28,2014,Manchester City,Burnley,2,2,1.3858570232987404,0.9860612414777279
2014-12-28,2014,Newcastle United,Everton,3,2,1.7134545762091875,1.073205729946494
2014-12-28,2014,Queens Park Rangers,Crystal Palace,0,0,0.4083671299740672,0.32857747096568346
2014-12-28,2014,Southampton,Chelsea,1,1,0.5284554213285446,0.5253536151722074
2014-12-28,2014,Stoke,West Bromwich Albion,2,0,1.2649272829294205,1.4188232515007257
2014-12-28,2014,Tottenham,Manchester United,0,0,0.8879999686032534,2.2612974159419537
2014-12-28,2014,West Ham,Arsenal,1,2,1.108396994881332,3.3588580060750246
2014-12-29,2014,Liverpool,Swansea,4,1,3.282918468117714,1.0037363832816482
2015-01-01,2014,Aston Villa,Crystal Palace,0,0,1.3870876682922244,0.5759951351210475
2015-01-01,2014,Hull,Everton,2,0,1.956822925247252,0.9576983293518424
2015-01-01,2014,Liverpool,Leicester,2,2,2.3894362710416317,1.0943840704858303
2015-01-01,2014,Manchester City,Sunderland,3,2,3.6417747642844915,0.9795576483011246
2015-01-01,2014,Newcastle United,Burnley,3,3,1.4386163391172886,1.6558165550231934
2015-01-01,2014,Queens Park Rangers,Swansea,1,1,3.5317632015794516,1.8512278907001019
2015-01-01,2014,Southampton,Arsenal,2,0,2.4895633962005377,0.8492852495983243
2015-01-01,2014,Stoke,Manchester United,1,1,1.4246294619515538,0.932262372225523
2015-01-01,2014,Tottenham,Chelsea,5,3,1.9466154985129833,3.3225251361727715
2015-01-01,2014,West Ham,West Bromwich Albion,1,1,1.1358556197956204,1.122595900669694
2015-01-10,2014,Burnley,Queens Park Rangers,2,1,2.196152846328914,1.6955489879474044
2015-01-10,2014,Chelsea,Newcastle United,2,0,1.0813128985464573,0.39670780673623085
2015-01-10,2014,Crystal Palace,Tottenham,2,1,2.860924493521452,0.9191777929663658
2015-01-10,2014,Everton,Manchester City,1,1,0.9504103977233171,1.5871320068836212
2015-01-10,2014,Leicester,Aston Villa,1,0,2.373785203322768,0.6085611451417208
2015-01-10,2014,Sunderland,Liverpool,0,1,0.25007704831659794,2.162857750430703
2015-01-10,2014,Swansea,West Ham,1,1,1.549429570324719,0.7395379263907671
2015-01-10,2014,West Bromwich Albion,Hull,1,0,0.7841588035225868,0.4015703843906522
2015-01-11,2014,Arsenal,Stoke,3,0,2.26889275200665,0.39839030243456364
2015-01-11,2014,Manchester United,Southampton,0,1,1.1922848308458924,1.1828305944800377
2015-01-17,2014,Aston Villa,Liverpool,0,2,0.8456953503191471,1.5442379023879766
2015-01-17,2014,Burnley,Crystal Palace,2,3,1.0842812769114971,0.5361753571778536
2015-01-17,2014,Leicester,Stoke,0,1,0.3824806399643421,0.7162312874570489
2015-01-17,2014,Newcastle United,Southampton,1,2,0.856732071377337,0.4320264123380184
2015-01-17,2014,Queens Park Rangers,Manchester United,0,2,0.9298989688977599,1.6058085020631552
2015-01-17,2014,Swansea,Chelsea,0,5,0.2142089158296585,3.202829886227846
2015-01-17,2014,Tottenham,Sunderland,2,1,0.9321942329406738,1.2014542566612363
2015-01-18,2014,Manchester City,Arsenal,0,2,0.5669946298003197,1.494761610403657
2015-01-18,2014,West Ham,Hull,3,0,2.696065184660256,0.42371914023533463
2015-01-19,2014,Everton,West Bromwich Albion,0,0,1.493546599522233,0.19631624408066273
2015-01-31,2014,Chelsea,Manchester City,1,1,0.7089230809360743,0.9071506774052978
2015-01-31,2014,Crystal Palace,Everton,0,1,1.2103421594947577,1.3597704451531172
2015-01-31,2014,Hull,Newcastle United,0,3,0.9893767423927784,0.5092602614313364
2015-01-31,2014,Liverpool,West Ham,2,0,2.3065416058525443,0.3830920923501253
2015-01-31,2014,Manchester United,Leicester,3,1,1.8322662319988012,0.38088187854737043
2015-01-31,2014,Stoke,Queens Park Rangers,3,1,0.7940318565815687,1.262586080469191
2015-01-31,2014,Sunderland,Burnley,2,0,1.8999382127076387,1.3478563437238336
2015-01-31,2014,West Bromwich Albion,Tottenham,0,3,0.8084947960451245,1.3470932450145483
2015-02-01,2014,Arsenal,Aston Villa,5,0,2.3580457381904125,0.7145210448652506
2015-02-01,2014,Southampton,Swansea,0,1,1.6500655012205243,0.2625573128461838
2015-02-07,2014,Aston Villa,Chelsea,1,2,0.7078469395637512,1.1166217848658562
2015-02-07,2014,Everton,Liverpool,0,0,0.2277112565934658,1.0416621565818787
2015-02-07,2014,Leicester,Crystal Palace,0,1,0.7947972901165485,1.0081722931936383
2015-02-07,2014,Manchester City,Hull,1,1,0.9925255998969078,1.1334825307130814
2015-02-07,2014,Queens Park Rangers,Southampton,0,1,1.0303671099245548,0.9638920715078712
2015-02-07,2014,Swansea,Sunderland,1,1,1.864278987981379,0.1432794537395239
2015-02-07,2014,Tottenham,Arsenal,2,1,1.2762626130133867,0.8836939036846161
2015-02-08,2014,Burnley,West Bromwich Albion,2,2,1.0979460664093494,2.5544230081140995
2015-02-08,2014,Newcastle United,Stoke,1,1,0.7899428410455585,0.22035665065050125
2015-02-08,2014,West Ham,Manchester United,1,1,0.8673091139644384,1.2134428657591343
2015-02-10,2014,Arsenal,Leicester,2,1,1.7781865019351244,0.7998021580278873
2015-02-10,2014,Hull,Aston Villa,2,0,0.9869287656620145,0.4255491280928254
2015-02-10,2014,Liverpool,Tottenham,3,2,2.765144471079111,1.7124653803184628
2015-02-10,2014,Sunderland,Queens Park Rangers,0,2,1.8147929878905416,1.2688340423628688
2015-02-11,2014,Chelsea,Everton,1,0,0.8984596068039536,0.7069943137466908
2015-02-11,2014,Crystal Palace,Newcastle United,1,1,0.9326845034956932,0.4445345103740692
2015-02-11,2014,Manchester United,Burnley,3,1,1.6260213740170002,1.8506718268617988
2015-02-11,2014,Southampton,West Ham,0,0,1.6844584662467241,0.12546393740922213
2015-02-11,2014,Stoke,Manchester City,1,4,0.7462539570406079,2.1373026901856065
2015-02-11,2014,West Bromwich Albion,Swansea,2,0,0.6868454171344638,0.438959376886487
2015-02-21,2014,Aston Villa,Stoke,1,2,0.23400448635220528,1.1195457624271512
2015-02-21,2014,Chelsea,Burnley,1,1,1.5553059577941895,0.5132510419934988
2015-02-21,2014,Crystal Palace,Arsenal,1,2,2.35796304885298,2.2850330155342817
2015-02-21,2014,Hull,Queens Park Rangers,2,1,1.0925936689600348,0.19063087832182646
2015-02-21,2014,Manchester City,Newcastle United,5,0,3.1263347202911973,0.16668541450053453
2015-02-21,2014,Sunderland,West Bromwich Albion,0,0,0.6998284673318267,0.10731837432831526
2015-02-21,2014,Swansea,Manchester United,2,1,1.0421819537878036,1.4717088686302304
2015-02-22,2014,Everton,Leicester,2,2,2.0830391384661198,2.005347555503249
2015-02-22,2014,Southampton,Liverpool,0,2,0.877211257815361,0.6957778921350837
2015-02-22,2014,Tottenham,West Ham,2,2,2.664820699952543,2.2113373214378953
2015-02-28,2014,Burnley,Swansea,0,1,0.9137665741145611,1.4365959651768208
2015-02-28,2014,Manchester United,Sunderland,2,0,3.092101120389998,0.2728060409426689
2015-02-28,2014,Newcastle United,Aston Villa,1,0,0.9319797549396753,0.7942344062030315
2015-02-28,2014,Stoke,Hull,1,0,0.9207749059423804,0.3444885313510895
2015-02-28,2014,West Bromwich Albion,Southampton,1,0,1.0908194351941347,0.5798665806651115
2015-02-28,2014,West Ham,Crystal Palace,1,3,1.285061413422227,0.8513585850596428
2015-03-01,2014,Arsenal,Everton,2,0,1.3929805383086205,0.36803340446203947
2015-03-01,2014,Liverpool,Manchester City,2,1,0.7690222291275859,1.128457985818386
2015-03-03,2014,Aston Villa,West Bromwich Albion,2,1,1.9245358277112246,0.9056283487007022
2015-03-03,2014,Hull,Sunderland,1,1,1.3938023224473,1.2313579302281141
2015-03-03,2014,Southampton,Crystal Palace,1,0,2.2718779603019357,0.39441548381000757
2015-03-04,2014,Liverpool,Burnley,2,0,1.3076253682374954,0.31923882383853197
2015-03-04,2014,Manchester City,Leicester,2,0,3.1544588580727577,0.2170433234423399
2015-03-04,2014,Newcastle United,Manchester United,0,1,1.1938114929944277,1.8217975329607725
2015-03-04,2014,Queens Park Rangers,Arsenal,1,2,0.3188493261113763,2.2364584170281887
2015-03-04,2014,Stoke,Everton,2,0,1.0847727786749601,0.42067435197532177
2015-03-04,2014,Tottenham,Swansea,3,2,2.1348474388942122,0.7082166085019708
2015-03-04,2014,West Ham,Chelsea,0,1,1.4689004234969616,2.3835761211812496
2015-03-07,2014,Queens Park Rangers,Tottenham,1,2,1.4977484811097383,2.633162697777152
2015-03-14,2014,Arsenal,West Ham,3,0,3.2295480594038963,0.47817241959273815
2015-03-14,2014,Burnley,Manchester City,1,0,0.2420584224164486,1.2575999703258276
2015-03-14,2014,Crystal Palace,Queens Park Rangers,3,1,2.2052841559052467,0.26604840625077486
2015-03-14,2014,Leicester,Hull,0,0,0.53912990633398294,1.0474976859986782
2015-03-14,2014,Sunderland,Aston Villa,0,4,0.4728976422920823,1.5019471738487482
2015-03-14,2014,West Bromwich Albion,Stoke,1,0,0.964240150526166,0.19875100068747997
2015-03-15,2014,Chelsea,Southampton,1,1,3.5092489952221513,1.8330259956419468
2015-03-15,2014,Everton,Newcastle United,3,0,2.2580734603106976,0.8246978810057044
2015-03-15,2014,Manchester United,Tottenham,3,0,1.0282670939341187,0.20643090456724167
2015-03-16,2014,Swansea,Liverpool,0,1,0.4403489651158452,1.6950591756030917
2015-03-21,2014,Aston Villa,Swansea,0,1,0.762371389195323,1.904374398291111
2015-03-21,2014,Manchester City,West Bromwich Albion,3,0,5.001335246488452,0.9748235046863556
2015-03-21,2014,Newcastle United,Arsenal,1,2,1.006796539761126,0.7563373344019055
2015-03-21,2014,Southampton,Burnley,2,0,1.9227669015526772,1.0502226715907454
2015-03-21,2014,Stoke,Crystal Palace,1,2,2.0866490099579096,2.149738734588027
2015-03-21,2014,Tottenham,Leicester,4,3,2.852683166973293,2.7219972675666213
2015-03-21,2014,West Ham,Sunderland,1,0,1.000768581405282,0.5365624306723475
2015-03-22,2014,Hull,Chelsea,2,3,1.3329183738678694,0.7586013413965702
2015-03-22,2014,Liverpool,Manchester United,1,2,0.5576476035639644,1.2263194639235735
2015-03-22,2014,Queens Park Rangers,Everton,1,2,1.3931820001453161,0.8399955853819847
2015-04-04,2014,Arsenal,Liverpool,4,1,1.4567207489162683,1.214143735356629
2015-04-04,2014,Chelsea,Stoke,2,1,3.824254773557186,0.2772878431715071
2015-04-04,2014,Everton,Southampton,1,0,1.0204790169373155,0.5336463442072272
2015-04-04,2014,Leicester,West Ham,2,1,3.5332411900162697,1.9355346588417888
2015-04-04,2014,Manchester United,Aston Villa,3,1,1.9902146430686116,0.31178707256913185
2015-04-04,2014,Swansea,Hull,3,1,1.5057146269828081,0.9193291068077087
2015-04-04,2014,West Bromwich Albion,Queens Park Rangers,1,4,2.1427343524992466,1.2307405341416597
2015-04-05,2014,Burnley,Tottenham,0,0,1.5135499984025955,0.37737617269158363
2015-04-05,2014,Sunderland,Newcastle United,1,0,0.8333478765562177,0.7982340129092336
2015-04-06,2014,Crystal Palace,Manchester City,2,1,1.6950401868671179,1.1128986263647676
2015-04-07,2014,Aston Villa,Queens Park Rangers,3,3,1.8669773377478123,1.430609341710806
2015-04-11,2014,Burnley,Arsenal,0,1,0.6571796853095293,1.346332911401987
2015-04-11,2014,Southampton,Hull,2,0,2.405308149755001,0.7373365331441164
2015-04-11,2014,Sunderland,Crystal Palace,1,4,0.6170787867158651,2.365459722466767
2015-04-11,2014,Swansea,Everton,1,1,1.0967837497591972,0.8436984783038497
2015-04-11,2014,Tottenham,Aston Villa,0,1,0.6217376790009439,0.8609763383865356
2015-04-11,2014,West Bromwich Albion,Leicester,2,3,0.9684385005384684,1.6873983424156904
2015-04-11,2014,West Ham,Stoke,1,1,0.6047084638848901,0.5879852408543229
